time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.198,0.202,0.19952380952380955,0.199,0.0007939681905015753,0.168,0.17,0.169,0.169,0.0007071067811865482,5.655,5.673,5.661849999999999,5.661,0.005032643440578756,0.261,0.264,0.263,0.263,0.001095445115010333,1.897,1.901,1.8993499999999996,1.899,0.0009630680142129227,0.168,0.17,0.16875,0.169,0.0006982120021884477,10.028,10.045,10.0344,10.034,0.00415210789840546,0.511,0.512,0.5117499999999999,0.512,0.0004330127018922197,5.026,5.031,5.0287,5.029,0.0013453624047072427,0.186,0.192,0.18795,0.188,0.0012835497652993447,32,32,4096,11008,32768,True,3712,1
0.197,0.201,0.19914285714285715,0.199,0.0009404008408634055,0.165,0.167,0.1658,0.166,0.0006000000000000005,5.659,5.673,5.66605,5.666,0.0036806928695559643,0.258,0.264,0.26045,0.2605,0.0013955285736952875,1.911,1.9120000000000001,1.9111,1.911,0.0003000000000000336,0.165,0.168,0.16659999999999997,0.167,0.0006633249580710806,10.03,10.125,10.03815,10.033,0.02000818582480683,0.506,0.508,0.5069999999999999,0.507,0.0003162277660168382,5.075,5.099,5.081249999999999,5.081,0.005175664208582296,0.185,0.189,0.18605,0.186,0.0010712142642814284,32,32,4096,11008,32768,True,3680,1
0.194,0.198,0.19671428571428573,0.197,0.0010301575072754264,0.165,0.167,0.16599999999999998,0.166,0.0007071067811865482,5.684,5.695,5.6884,5.6884999999999994,0.0030886890422961713,0.259,0.263,0.2613,0.262,0.0011445523142259609,1.889,1.8960000000000001,1.8919500000000002,1.8920000000000001,0.001532155344604481,0.164,0.167,0.16555,0.1655,0.0007399324293474377,10.03,10.039,10.03365,10.033,0.002761792895928411,0.502,0.503,0.5022500000000001,0.502,0.00043301270189221973,5.0040000000000004,5.009,5.00645,5.0065,0.0014654350889752464,0.181,0.184,0.18209999999999998,0.182,0.0008306623862918082,32,32,4096,11008,32768,True,3648,1
0.192,0.197,0.19504761904761905,0.195,0.0010454523047666747,0.164,0.166,0.16505,0.165,0.0008046738469715547,5.672,5.692,5.683950000000001,5.6845,0.005877712139940215,0.256,0.26,0.25834999999999997,0.2585,0.0012359207094308287,1.889,1.8940000000000001,1.8916499999999998,1.891,0.0014239030865898278,0.164,0.166,0.1653,0.165,0.0006403124237432854,10.028,10.039,10.032949999999998,10.033,0.0027290108097990304,0.497,0.499,0.49799999999999994,0.498,0.0003162277660168382,5.0040000000000004,5.009,5.005999999999999,5.0055,0.0015165750888102602,0.179,0.182,0.18055000000000002,0.181,0.0006689544080129831,32,32,4096,11008,32768,True,3616,1
0.192,0.196,0.19433333333333336,0.195,0.0012848321488792432,0.161,0.163,0.16219999999999998,0.162,0.0006000000000000005,5.5040000000000004,5.515,5.509550000000001,5.5105,0.0034565155865408136,0.253,0.258,0.25585,0.256,0.001107925990308018,1.8900000000000001,1.893,1.8907999999999998,1.891,0.0009273618495495355,0.162,0.164,0.16274999999999998,0.163,0.0005361902647381809,9.717,9.723,9.720249999999998,9.72,0.0015124483462254305,0.493,0.494,0.4932,0.493,0.00040000000000000034,5.0040000000000004,5.008,5.005650000000001,5.0055,0.0012757350822172114,0.178,0.181,0.17919999999999997,0.179,0.0009273618495495713,32,32,4096,11008,32768,True,3584,1
0.191,0.193,0.19204761904761908,0.192,0.000722178613719196,0.161,0.163,0.16169999999999998,0.162,0.0007141428428542856,5.4990000000000006,5.518,5.507899999999999,5.5075,0.004346262762420036,0.252,0.256,0.2537999999999999,0.254,0.001166190378969061,1.887,1.891,1.88965,1.8900000000000001,0.0010136567466356718,0.16,0.163,0.1617,0.162,0.0009539392014169464,9.716000000000001,9.727,9.7199,9.72,0.0026248809496810803,0.488,0.489,0.48880000000000007,0.489,0.0004000000000000004,5.003,5.009,5.0051,5.005,0.001577973383805844,0.176,0.179,0.17725,0.177,0.0009420721840708396,32,32,4096,11008,32768,True,3552,1
0.189,0.192,0.19057142857142856,0.191,0.0009547589359887352,0.158,0.16,0.15924999999999997,0.159,0.0006982120021884477,5.4990000000000006,5.518,5.507600000000001,5.507,0.004317406628984535,0.25,0.254,0.25185,0.252,0.0014239030865898156,1.8880000000000001,1.891,1.8901,1.8900000000000001,0.0008888194417315421,0.158,0.16,0.15905,0.159,0.0007399324293474377,9.715,9.723,9.71865,9.718,0.0020802644062713482,0.483,0.485,0.48405,0.484,0.00038405728739343076,5.003,5.009,5.00515,5.005,0.0014239030865898033,0.17400000000000002,0.178,0.1758,0.176,0.000871779788708125,32,32,4096,11008,32768,True,3520,1
0.187,0.191,0.1886666666666667,0.189,0.0008908708063747489,0.157,0.16,0.15844999999999998,0.158,0.0006689544080129831,5.4990000000000006,5.51,5.50445,5.505,0.0028013389655661765,0.247,0.252,0.24895,0.249,0.0012835497652993449,1.887,1.8900000000000001,1.8892000000000002,1.889,0.0008717797887081584,0.157,0.159,0.15835,0.158,0.0005722761571129803,9.715,9.724,9.718350000000001,9.718,0.0019817921182604375,0.47900000000000004,0.48,0.4795,0.47950000000000004,0.0004999999999999727,5.002,5.007,5.0043999999999995,5.0040000000000004,0.0012409673645989632,0.17300000000000001,0.176,0.17405,0.17400000000000002,0.0009733961166965845,32,32,4096,11008,32768,True,3488,1
0.184,0.189,0.18676190476190477,0.187,0.001268848818521356,0.157,0.159,0.15809999999999996,0.158,0.0007681145747868614,5.331,5.344,5.3362,5.3355,0.004019950248448415,0.245,0.249,0.24625000000000002,0.246,0.0011779218989389757,1.887,1.891,1.8886500000000002,1.889,0.0011947803145348505,0.157,0.159,0.15834999999999996,0.158,0.0006538348415311017,9.399000000000001,9.407,9.403249999999998,9.404,0.0023210988776866544,0.47700000000000004,0.47800000000000004,0.4774,0.47700000000000004,0.0004898979485566361,5.001,5.005,5.00275,5.003,0.0010897247358852063,0.167,0.171,0.16904999999999998,0.169,0.0009205976319760994,32,32,4096,11008,32768,True,3456,1
0.184,0.187,0.18595238095238095,0.186,0.0009499970163457153,0.154,0.157,0.15535,0.155,0.0007262919523166982,5.3260000000000005,5.337,5.33305,5.333500000000001,0.002783433131943312,0.241,0.247,0.24355,0.2435,0.0015644487847162028,1.8860000000000001,1.889,1.8875000000000004,1.8880000000000001,0.0009219544457292836,0.155,0.157,0.15575,0.156,0.0006224949798994372,9.395,9.405,9.40015,9.4,0.002761792895928217,0.47200000000000003,0.47400000000000003,0.47275,0.47300000000000003,0.0005361902647381809,5.001,5.0040000000000004,5.00225,5.002,0.0008874119674649262,0.167,0.169,0.16765000000000002,0.1675,0.0007262919523166982,32,32,4096,11008,32768,True,3424,1
0.181,0.185,0.18338095238095237,0.183,0.0010900498230723436,0.153,0.156,0.15444999999999998,0.1545,0.0007399324293474377,5.329,5.344,5.334299999999999,5.335,0.003796050579220523,0.23900000000000002,0.243,0.2413,0.2415,0.0012688577540449482,1.8860000000000001,1.889,1.8872999999999998,1.887,0.0007810249675906732,0.153,0.156,0.15469999999999998,0.155,0.0007810249675906661,9.396,9.404,9.40035,9.401,0.0019306734576306623,0.468,0.47000000000000003,0.4689,0.46900000000000003,0.0004358898943540677,5.0,5.005,5.00205,5.002,0.0011608186766243454,0.165,0.169,0.16570000000000001,0.166,0.0009000000000000007,32,32,4096,11008,32768,True,3392,1
